trade_date,vix_009,vix_030,vix_090,vix_180,spy_ret
2012-09-07,13.25,14.38,17.59,20.99,0.0038952882371150466
2012-09-10,16.94,16.28,18.3,21.39,-0.005681959783837454
2012-09-11,16.94,16.41,18.29,21.23,0.0027875171614106797
2012-09-12,15.95,15.8,17.6,20.66,0.003335629873687296
2012-09-13,14.46,14.05,16.45,19.63,0.015236133576068456
2012-09-14,14.12,14.51,16.9,19.81,0.00443432923401188
2012-09-17,14.1,14.59,17.13,20,-0.003395828413250812
2012-09-18,13.44,14.18,16.63,19.68,-8.176297065005667e-4
2012-09-19,13.07,13.88,16.49,19.52,5.456497090752244e-4
2012-09-20,12.89,14.07,16.75,19.75,6.815437590845796e-5
2012-09-21,13.22,13.98,16.79,19.83,-4.179558675521111e-4
2012-09-24,13.23,14.15,16.59,19.76,-0.0015083885855838863
2012-09-25,14.8,15.43,17.6,20.46,-0.010641637729161157
2012-09-26,16.44,16.81,18.5,21.13,-0.005621170601447623
2012-09-27,14.05,14.84,17.07,20.1,0.009421320848728598
2012-09-28,15.24,15.73,17.61,20.37,-0.004631862019813027
2012-10-01,15.63,16.32,17.92,20.58,0.0026391615618510667
2012-10-02,14.56,15.71,17.74,20.51,0.0010392834788484073
2012-10-03,14.11,15.43,17.58,20.37,0.0040828026354653435
2012-10-04,13.43,14.55,17.06,20.02,0.007168102843527757
2012-10-05,12.23,14.33,16.93,19.66,6.805692109979056e-5
2012-10-08,14.17,15.11,17.36,20,-0.0034211869576197262
2012-10-09,15.98,16.37,18.01,20.48,-0.00988733482289661
2012-10-10,15.93,16.29,18.13,20.46,-0.006380028740962551
2012-10-11,14.47,15.59,17.57,20.1,5.580766446520169e-4
2012-10-12,15.49,16.14,17.74,20.1,-0.0032783807075035254
2012-10-15,14.32,15.27,17.11,19.62,0.008328194928562738
2012-10-16,13.57,15.22,16.97,19.37,0.010133648900894077
2012-10-17,13.22,15.07,16.61,19.19,0.004534415411345583
2012-10-18,13.65,15.03,16.58,19.16,-0.002599149078329366
2012-10-19,17.64,17.06,18.12,20.32,-0.016664496555978348
2012-10-22,16.78,16.62,17.87,20.15,1.3998629650480154e-4
2012-10-23,20.61,18.83,19.45,21.34,-0.013876559236104091
2012-10-24,18.94,18.33,19.27,21.27,-0.00282813054161668
2012-10-25,18.27,18.12,19.11,21.06,0.0029068604050013214
2012-10-26,16.8,17.81,19.02,21.01,-5.653767560729328e-4
2012-10-31,19.15,18.6,19.31,20.73,0
2012-11-01,17.35,16.69,17.73,20.03,0.01047021151804528
2012-11-02,18.51,17.59,18.55,20.51,-0.008891647647966239
2012-11-05,20.45,18.42,18.97,20.83,0.002048611617264884
2012-11-06,19.3,17.58,18.24,20.26,0.00782505302861991
2012-11-07,19.87,19.08,19.81,21.52,-0.022663273680294416
2012-11-08,18.18,18.49,19.83,21.63,-0.012024219324169194
2012-11-09,18.5,18.61,20.07,21.78,8.693334375384776e-4
2012-11-12,16.27,16.68,19.15,21.14,7.960923574019674e-4
2012-11-13,16.25,16.65,18.97,21.04,-0.0034716156654654995
2012-11-14,18.67,17.92,19.87,21.75,-0.013498763403436587
2012-11-15,18.93,17.99,19.79,21.73,-0.00169198079831534
2012-11-16,17.06,16.41,18.93,21.11,0.00493765058937945
2012-11-19,15.57,15.24,17.59,19.91,0.02023885357915689
2012-11-20,15.24,15.08,17.28,19.58,4.312040445237919e-4
2012-11-21,15.33,15.31,17.58,19.64,0.001868143881338602
2012-11-23,15.25,15.14,17.58,19.35,0.013624891356563529
2012-11-26,16.01,15.5,17.31,19.46,-0.0021223194748323237
2012-11-27,16.12,15.92,17.62,19.72,-0.005104941157827669
2012-11-28,15.72,15.51,17.2,19.41,0.008052728765534534
2012-11-29,15.2,15.06,16.82,19.15,0.004665439998521759
2012-11-30,15.81,15.87,17.27,19.33,2.1115027721418933e-4
2012-12-03,17.1,16.64,17.82,19.89,-0.0049244156457733945
2012-12-04,17.19,17.12,18.19,19.97,-0.0014136164995799394
2012-12-05,15.98,16.46,17.83,19.63,0.001769691455630662
2012-12-06,15.95,16.58,17.84,19.43,0.0033921278977213642
2012-12-07,15.25,15.9,17.29,19.1,0.0030287679789333666
2012-12-10,15.16,16.05,17.35,19.15,4.2115247002016964e-4
2012-12-11,15.21,15.57,17,18.97,0.006808719208782232
2012-12-12,15.26,15.95,17.43,19.25,4.874535348062814e-4
2012-12-13,15.77,16.56,17.88,19.52,-0.0061313807829441735
2012-12-14,16.49,17,18.03,19.66,-0.003716140381212485
2012-12-17,16.57,16.34,17.5,19.11,0.011752410980736538
2012-12-18,16.22,15.57,16.81,18.44,0.011128959155216389
2012-12-19,18.47,17.36,17.86,19.06,-0.007429560313530037
2012-12-20,19.04,17.67,18.14,19.23,0.005752164797873771
2012-12-21,18.2,17.84,18.87,19.95,-0.009076795033221008
2012-12-24,20.12,17.84,18.87,20.32,-0.0030815475379425417
2012-12-26,21.48,19.48,19.93,20.87,-0.004214975749129546
2012-12-27,21.68,19.47,19.92,20.89,-0.001340762399216655
2012-12-28,26.93,22.72,21.88,22.4,-0.010807845172950636
2012-12-31,20.27,18.02,18.73,20.25,0.016996651191831802
2013-01-02,12.94,14.68,16.69,18.63,0.025629968615677567
2013-01-03,13.3,14.56,16.74,18.49,-0.002259273346976731
2013-01-04,11.62,13.83,16.34,18.17,0.004391707185049221
2013-01-07,11.99,13.79,16.45,18.25,-0.0027328858018262903
2013-01-08,11.76,13.62,16.45,18.25,-0.002877337097129118
2013-01-09,11.6,13.81,16.5,18.36,0.0025420133842686266
2013-01-10,11.17,13.49,16.12,17.97,0.00794969956003877
2013-01-11,11.22,13.36,16.01,17.89,-6.80796478338408e-5
2013-01-14,12.15,13.52,16.29,18.05,-6.797965629316005e-4
2013-01-15,12.05,13.55,16.33,18.02,6.802590006622644e-4
2013-01-16,11.83,13.42,16.24,17.96,-1.3582237470655123e-4
2013-01-17,12.39,13.57,16.08,17.76,0.006460152603990688
2013-01-18,10.9,12.46,15.29,17.21,0.002229773464688334
2013-01-22,11.21,12.43,14.72,16.6,0.00539319809715022
2013-01-23,11.04,12.46,14.5,16.27,0.0016093879954821588
2013-01-24,11.12,12.69,14.67,16.46,2.6814372349059923e-4
2013-01-25,11.63,12.89,14.66,16.35,0.005622064760053336
2013-01-28,13.01,13.57,15.07,16.5,-0.0011982161888669518
2013-01-29,13.16,13.31,14.74,16.27,0.003931536651740952
2013-01-30,14.24,14.32,15.42,16.84,-0.003916140202999463
2013-01-31,14.03,14.28,15.55,17.25,-0.0024653368828688738
2013-02-01,10.85,12.9,14.79,16.5,0.01028716891647008
2013-02-04,14.25,14.67,15.79,17.23,-0.011240603881656153
2013-02-05,12.78,13.72,15.3,16.81,0.010097753175203561
2013-02-06,12.04,13.41,15.14,16.77,7.284072365500993e-4
2013-02-07,12.03,13.5,15.19,16.83,-0.001323030395739777
2013-02-08,11.38,13.02,14.8,16.45,0.005564107108893213
2013-02-11,11.86,12.94,14.68,16.39,-1.9755305663560208e-4
2013-02-12,11.05,12.64,14.53,16.18,0.0016471375156865697
2013-02-13,11.09,12.98,14.63,16.35,8.552634991789709e-4
2013-02-14,10.81,12.66,14.43,16.16,9.200090915955084e-4
2013-02-15,10.79,12.46,14.26,16.12,-0.001181824036220358
2013-02-19,11.43,12.31,13.99,15.83,0.007494639394019842
2013-02-20,15.36,14.68,15.41,16.82,-0.012463381354540393
2013-02-21,16.01,15.22,15.71,17.05,-0.006078643894057434
2013-02-22,14.58,14.17,14.98,16.53,0.00977216805747072
2013-02-25,21.87,18.99,17.94,18.61,-0.019026826662356666
2013-02-26,18.11,16.87,17.25,18.16,0.006845910636608998
2013-02-27,14.91,14.73,15.66,17.03,0.012598003909805255
2013-02-28,15.99,15.51,16.18,17.4,-0.0019745244951432372
2013-03-01,14.55,15.36,16.29,17.51,0.0032976461226152942
2013-03-04,12.93,14.01,15.42,16.92,0.0053251218786458665
2013-03-05,12.54,13.48,14.95,16.54,0.00895885043640865
2013-03-06,12.22,13.53,15.03,16.54,0.0013608619471381367
2013-03-07,11.69,13.06,14.74,16.38,0.001812580575959677
2013-03-08,10.77,12.59,14.52,16.2,0.00426430960818025
2013-03-11,11.25,11.56,14.3,15.94,0.003795486710511886
2013-03-12,12.48,12.27,14.58,16.12,-0.00224336822379112
2013-03-13,11.42,11.83,14.51,16.21,0.0014133647311991293
2013-03-14,11.08,11.3,14.1,15.81,0.005323795182963664
2013-03-15,10.5,11.3,14.26,16.1,-0.0013200763675245142
2013-03-18,13.46,13.36,15.39,16.91,-0.005518445869770128
2013-03-19,14.84,14.39,15.71,17.2,-0.0023232430095863066
2013-03-20,13.65,12.67,14.93,16.62,0.006985062986069934
2013-03-21,16.01,13.99,15.53,17.12,-0.008542567420462
2013-03-22,15.23,13.57,15.26,16.96,0.008033375541488308
2013-03-25,14.22,13.74,15.3,17.01,-0.004177656377975292
2013-03-26,11.75,12.77,14.75,16.59,0.008002562262206636
2013-03-27,12.29,13.15,14.93,16.76,0
2013-03-28,11.03,12.7,14.64,16.61,0.00307321070088018
2013-04-01,12.97,13.58,15.28,17.03,-0.003957468097856021
2013-04-02,11.62,12.78,14.71,16.59,0.0049344061810143725
2013-04-03,14.3,14.21,15.49,17.14,-0.010138851065011445
2013-04-04,13.62,13.89,15.3,17,0.004058057784898539
2013-04-05,13.59,13.92,15.38,17.18,-0.00449081537724727
2013-04-08,13.15,13.19,14.71,16.69,0.0067671152164408
2013-04-09,12.42,12.84,14.46,16.5,0.003457145460496136
2013-04-10,11.47,12.36,14.12,16.14,0.012248569905017659
2013-04-11,11.05,12.24,14.17,16.17,0.003277458442044079
2013-04-12,11.37,12.06,14.02,16.15,-0.0024501735262441038
2013-04-15,20.67,17.27,17.03,18.43,-0.02317366730601167
2013-04-16,14.41,13.96,15.1,16.72,0.014762767191424775
2013-04-17,18.77,16.51,16.93,18.16,-0.014611221397996865
2013-04-18,19.3,17.56,17.52,18.65,-0.006254021507068552
2013-04-19,15.25,14.97,16.17,17.92,0.008693143256811142
2013-04-22,14.85,14.39,15.66,17.4,0.0044384495559093295
2013-04-23,13.09,13.48,14.83,16.66,0.010308943365275658
2013-04-24,13.32,13.61,14.97,16.71,6.338879104126338e-4
2013-04-25,13,13.62,14.96,16.58,0.0040537490088263795
2013-04-26,12.85,13.61,14.89,16.54,-0.0017663801468140727
2013-04-29,13.5,13.71,14.92,16.57,0.006698618012159319
2013-04-30,13.37,13.52,14.78,16.48,0.002385358763074663
2013-05-01,15.03,14.49,15.61,16.95,-0.008767418270614336
2013-05-02,13.03,13.59,14.87,16.55,0.009287363879534993
2013-05-03,11.68,12.85,14.45,16.22,0.010140966501018589
2013-05-06,11.64,12.66,14.31,16.04,0.0025404092544116796
2013-05-07,11.73,12.83,14.35,16.12,0.005068911667979181
2013-05-08,11.27,12.66,14.4,16.12,0.004550853910406438
2013-05-09,11.97,13.13,14.81,16.52,-0.0028160915069610493
2013-05-10,11.15,12.59,14.71,16.55,0.003253844564950592
2013-05-13,13.08,12.55,15.05,16.86,7.951735318580955e-4
2013-05-14,13.33,12.77,14.98,16.75,0.01033444251835025
2013-05-15,13.63,12.81,15.05,16.93,0.005386131323012577
2013-05-16,13.27,13.07,15.45,17.22,-0.004695501118591738
2013-05-17,12.6,12.45,15.17,17.03,0.009677417267060395
2013-05-20,13.14,13.02,15.31,17.14,-5.9924129884425525e-5
2013-05-21,13.56,13.37,15.78,17.51,0.0014372801168511806
2013-05-22,14.05,13.82,15.82,17.52,-0.007417582647124554
2013-05-23,14.07,14.07,16,17.72,-0.0028926049980475543
2013-05-24,13.19,13.99,15.92,17.62,-8.460371553468127e-4
2013-05-28,15.6,14.48,15.87,17.51,0.0059887505596070145
2013-05-29,15.76,14.83,16.15,17.71,-0.00649436979682716
2013-05-30,14.69,14.53,16.01,17.61,0.003692226538627885
2013-05-31,16.7,16.3,17.13,18.41,-0.014352428177184073
2013-06-03,17.24,16.28,17.22,18.45,0.005506510157857525
2013-06-04,16.89,16.27,17.26,18.58,-0.004806725791825617
2013-06-05,18.54,17.5,18,19.12,-0.014001187300021867
2013-06-06,17.25,16.63,17.55,18.8,0.00905346482980618
2013-06-07,14.21,15.14,16.72,18.27,0.01272011251765881
2013-06-10,15.16,15.44,16.73,18.16,0
2013-06-11,17.47,17.07,17.91,19.12,-0.010315288353412222
2013-06-12,19.1,18.59,19.07,19.97,-0.008277231672090046
2013-06-13,15.62,16.41,17.83,19.15,0.015208682588820466
2013-06-14,16.9,17.15,18.3,19.46,-0.006272329770219187
2013-06-17,17.24,16.8,17.99,19.2,0.0077214498374766904
2013-06-18,17.62,16.61,17.75,18.94,0.007905619710633305
2013-06-19,17.62,16.64,17.78,19.02,-0.013817129987112264
2013-06-20,23.4,20.49,20.34,20.68,-0.02477800010306963
2013-06-21,20.56,18.9,19.49,20.21,0.0032100426577523766
2013-06-24,22.32,20.11,20.73,21.32,-0.012635924540105092
2013-06-25,18.98,18.47,19.67,20.71,0.009614393653108788
2013-06-26,17.02,17.21,18.82,20.11,0.009900859059059242
2013-06-27,16.1,16.86,18.56,19.98,0.005869829682208616
2013-06-28,15.98,16.86,18.39,19.79,-0.004097179940632523
2013-07-01,16.07,16.37,17.92,19.39,0.005859583614340691
2013-07-02,15.56,16.44,18.02,19.39,-9.300991614364928e-4
2013-07-03,15.94,16.2,17.81,19.18,4.346222665012611e-4
2013-07-05,13.08,14.89,16.88,18.48,0.010788450410454065
2013-07-08,14.22,14.78,16.41,18.04,0.005704986246934496
2013-07-09,13.45,14.35,15.91,17.55,0.007197359935581682
2013-07-10,13.51,14.21,15.77,17.48,3.6331650954579686e-4
2013-07-11,13.04,14.01,15.5,17.29,0.013620841995337862
2013-07-12,12.33,13.84,15.65,17.36,4.179356340578977e-4
2013-07-15,13.05,13.79,15.62,17.26,0.0038205930464880744
2013-07-16,13.62,14.42,16.01,17.58,-0.00374646539673007
2013-07-17,12.57,13.78,15.56,17.25,0.0025667416848929037
2013-07-18,12.48,13.77,15.56,17.25,0.005477763762354426
2013-07-19,11.61,12.54,15.04,17.09,0.0017765560934686064
2013-07-22,11.79,12.29,14.69,16.82,0.001950775236191138
2013-07-23,12.58,12.66,14.88,16.93,-0.0021241006423328157
2013-07-24,13.13,13.18,15.19,17.23,-0.0036652068283190564
2013-07-25,12.82,12.97,15,17.03,0.002432712438330986
2013-07-26,11.97,12.72,14.8,16.87,0.001065431611732448
2013-07-29,13.23,13.39,15.11,17.21,-0.003074913804305024
2013-07-30,13.53,13.39,14.98,17.01,0
2013-07-31,13.33,13.45,14.92,16.81,7.117202620217089e-4
2013-08-01,12.25,12.94,14.55,16.4,0.011558314632909239
2013-08-02,10.2,11.98,14.03,16.03,0.0016993176014026279
2013-08-05,10.61,11.84,13.86,15.9,-0.0014625048348424485
2013-08-06,11.8,12.72,14.56,16.45,-0.00568248596676546
2013-08-07,11.95,12.98,14.81,16.71,-0.0032400636936558147
2013-08-08,11.52,12.73,14.67,16.49,0.003664537667766643
2013-08-09,13.23,13.41,15.1,16.75,-0.0028859046739887484
2013-08-12,13.68,12.81,15.17,16.87,-0.0011811914470758467
2013-08-13,12.67,12.31,14.86,16.63,0.00295672255656787
2013-08-14,13.28,13.04,15.24,16.94,-0.005129300618789134
2013-08-15,16.43,14.73,16.24,17.59,-0.01398599058229777
2013-08-16,15.71,14.37,15.94,17.38,-0.0033057109884887526
2013-08-19,15.49,15.1,16.4,17.68,-0.006392406850867061
2013-08-20,14.27,14.91,16.31,17.55,0.004916173653078948
2013-08-21,15.21,15.94,16.79,17.91,-0.006160115998370075
2013-08-22,12.99,14.76,15.99,17.35,0.009115217759494199
2013-08-23,11.82,13.98,15.55,17.06,0.0033722083985670004
2013-08-26,13.93,14.99,16.21,17.5,-0.0037210432534854343
2013-08-27,16.04,16.77,17.68,18.69,-0.016084271947702455
2013-08-28,15.47,16.49,17.62,18.76,0.0035511532561240955
2013-08-29,15.41,16.81,17.9,18.96,0.001586023491495503
2013-08-30,15.87,17.01,18.05,19.18,-0.0031673379671904867
2013-09-03,15.97,16.61,17.64,18.75,0.0045217857701562725
2013-09-04,14.28,15.88,17.3,18.41,0.008272951726632005
2013-09-05,14.38,15.77,17.14,18.38,0.0012675240009725197
2013-09-06,14.57,15.85,17.17,18.34,4.8162326220557716e-4
2013-09-09,15.01,15.63,16.83,17.95,0.009575805458565068
2013-09-10,13.35,14.53,16.11,17.42,0.0073973547461982925
2013-09-11,12.31,13.82,15.61,16.97,0.0031385165218504874
2013-09-12,13.03,14.29,15.85,17.18,-0.002656245331631446
2013-09-13,12.6,14.16,15.7,17.13,0.0022491128258443904
2013-09-16,14.04,14.38,15.58,16.99,0.005787227296948139
2013-09-17,14.49,14.53,15.66,17.01,0.004462918812260019
2013-09-18,13.4,13.59,15.18,16.62,0.011574053878559365
2013-09-19,12.03,13.16,15.02,16.6,-0.001675841429978897
2013-09-20,12.42,13.12,15.32,17.04,-0.006991841948449484
2013-09-23,13.97,14.31,15.92,17.28,-0.004627535651575254
2013-09-24,13.75,14.08,15.64,17.14,-0.0023539611360513524
2013-09-25,13.79,14.01,15.56,17.02,-0.002890227720980465
2013-09-26,14.12,14.06,15.41,16.9,0.0038455522286735544
2013-09-27,16.22,15.46,16.04,17.3,-0.00459696895881212
2013-09-30,17.73,16.6,16.8,18.09,-0.005328346485905966
2013-10-01,14.67,15.54,16.13,17.37,0.007916395872317628
2013-10-02,15.81,16.6,16.81,17.79,-9.448675319675415e-4
2013-10-03,17.58,17.67,17.7,18.45,-0.009221049289483862
2013-10-04,16.62,16.74,17.21,18.08,0.007576701746901726
2013-10-07,20.18,19.41,19.07,19.67,-0.00864451500371266
2013-10-08,21.87,20.34,19.84,20.15,-0.011647091249087471
2013-10-09,20.39,19.6,19.29,19.97,7.253864692144951e-4
2013-10-10,17.34,16.48,17.21,18.23,0.02155795720607845
2013-10-11,16.8,15.72,16.57,17.8,0.006443182584424667
2013-10-14,19.1,16.07,16.92,17.9,0.00399388093009545
2013-10-15,23.54,18.66,18.41,19.14,-0.007254063370713881
2013-10-16,16.18,14.71,16.26,17.71,0.013966052320287803
2013-10-17,12.93,13.48,15.44,16.91,0.006683150515399472
2013-10-18,12.91,13.04,14.92,16.37,0.0067544916794179954
2013-10-21,12.79,13.16,15.14,16.54,5.736730943572965e-5
2013-10-22,12.73,13.33,15.02,16.61,0.005791240380090157
2013-10-23,12.37,13.42,15.11,16.71,-0.004788690439108789
2013-10-24,11.95,13.2,14.9,16.53,0.003322569871602621
2013-10-25,11.59,13.09,14.87,16.5,0.0045677128103951414
2013-10-28,12.03,13.31,14.87,16.61,0.0015909080898965922
2013-10-29,12.57,13.41,15.03,16.74,0.005334104940781126
2013-10-30,12.98,13.65,15.13,16.83,-0.004967182877615994
2013-10-31,12.62,13.75,15.25,16.87,-0.00283596498094163
2013-11-01,12.1,13.28,15.06,16.96,0.0023892228961570616
2013-11-04,11.81,12.93,14.68,16.76,0.0035185553662022695
2013-11-05,12.14,13.27,14.92,16.94,-0.0031670480356417174
2013-11-06,11.61,12.67,14.66,16.77,0.0051058657886109415
2013-11-07,13.19,13.91,15.36,17.27,-0.012643114584720228
2013-11-08,11.97,12.9,14.63,16.71,0.013490622976458866
2013-11-11,12.63,12.53,14.73,16.8,1.6948180982256922e-4
2013-11-12,13.02,12.82,14.88,16.97,-0.0020303683557537644
2013-11-13,12.75,12.52,14.83,17.02,0.008024543844336707
2013-11-14,11.69,12.37,14.88,17.01,0.004989386274208085
2013-11-15,11.16,12.19,14.8,16.91,0.004351027052221568
2013-11-18,11.8,13.1,14.93,17.08,-0.0034991770693163504
2013-11-19,11.87,13.39,15.25,17.38,-0.0021736949586338428
2013-11-20,12.03,13.4,14.99,17.21,-0.0031280374745651374
2013-11-21,10.71,12.66,14.52,16.77,0.008068761654142609
2013-11-22,10.34,12.26,14.15,16.42,0.00500246938080906
2013-11-25,11.52,12.79,14.43,16.62,-9.956815911742467e-4
2013-11-26,11.55,12.81,14.55,16.68,2.769337861077137e-4
2013-11-27,11.66,12.98,14.6,16.65,0.0024351095578054593
2013-11-29,13.59,13.7,15.03,16.86,-6.620894310908065e-4
2013-12-02,14.3,14.23,15.19,17.05,-0.0025970024029458028
2013-12-03,14.68,14.55,15.49,17.27,-0.004320566999334807
2013-12-04,14.71,14.7,15.57,17.3,-1.114063771953111e-4
2013-12-05,15.42,15.08,15.78,17.32,-0.004395269321593398
2013-12-06,12.7,13.79,14.95,16.61,0.011176983664095808
2013-12-09,13.52,13.49,14.93,16.58,0.002542098824370731
2013-12-10,14.65,13.91,15.22,16.75,-0.0035832527089384447
2013-12-11,17.36,15.42,15.99,17.31,-0.011230829404664133
2013-12-12,16.61,15.54,16.12,17.36,-0.0033012015335892597
2013-12-13,17.23,15.76,16.27,17.51,-1.12331907616392e-4
2013-12-16,17.12,16.03,16.39,17.68,0.006232219537771977
2013-12-17,17.06,16.21,16.5,17.7,-0.003180541635414702
2013-12-18,12.95,13.8,14.99,16.67,0.0170722124682805
2013-12-19,12.78,14.15,15.28,16.88,-0.0011553261728949327
2013-12-20,12.73,13.79,15.01,16.63,0.005818215960380568
2013-12-23,12.23,13.04,14.52,16.37,0.0053423883145058415
2013-12-24,11.11,12.48,14.24,16.12,0.00219149752525305
2013-12-26,10.92,12.33,14.03,16.03,0.0050838761169726965
2013-12-27,11.48,12.46,13.98,16.05,-5.457705119671363e-5
2013-12-30,12.99,13.56,14.77,16.46,-1.630162169647953e-4
2013-12-31,13.75,13.72,14.77,16.31,0.00473291081454108
2014-01-02,13.83,14.23,15.26,16.74,-0.009583770755815402
2014-01-03,12.17,13.76,15.09,16.68,-1.6384501668009754e-4
2014-01-06,12.51,13.55,14.82,16.46,-0.0028980773507711888
2014-01-07,11.57,12.92,14.41,15.98,0.006141691467077992
2014-01-08,11.62,12.87,14.29,15.94,2.1831308275710448e-4
2014-01-09,11.75,12.89,14.29,16.12,6.536843634681322e-4
2014-01-10,9.97,12.14,13.94,15.7,0.0027229543837048453
2014-01-13,13.09,13.28,14.98,16.42,-0.013305408223298398
2014-01-14,11.31,12.28,14.49,16.14,0.010897970927749023
2014-01-15,10.64,12.28,14.46,16.1,0.00538991971212166
2014-01-16,11.09,12.53,14.69,16.35,-0.0012997483383563324
2014-01-17,11.46,12.44,14.63,16.34,-0.004229434563264078
2014-01-21,12.46,12.87,14.62,16.22,0.0029405216288540537
2014-01-22,12.3,12.84,14.47,16.14,6.516130199645254e-4
2014-01-23,14.21,13.77,14.98,16.37,-0.008193508139422434
2014-01-24,20.84,18.14,17.4,18.18,-0.021335851552696572
2014-01-27,19.04,17.42,17.13,18,-0.00491906045552859
2014-01-28,17.29,15.8,16.2,17.28,0.005954491276363383
2014-01-29,19.4,17.35,17.24,18,-0.009605019653689983
2014-01-30,17.95,17.29,17.37,18.03,0.01060063726389493
2014-01-31,19.32,18.41,18.09,18.63,-0.005858436453364146
2014-02-03,23.95,21.44,20.14,20.14,-0.022505479565148145
2014-02-04,20.37,19.11,19.08,19.53,0.007004914464878498
2014-02-05,21.3,19.95,19.67,20.04,-0.0012544997936029256
2014-02-06,18.67,17.23,17.79,18.69,0.013187327501707813
2014-02-07,14.51,15.29,16.34,17.55,0.012395825092102797
2014-02-10,14.22,15.26,16.32,17.44,0.0018364417730418747
2014-02-11,13.04,14.51,15.75,17.02,0.010943749490989418
2014-02-12,12.67,14.3,15.65,16.95,4.947078159691642e-4
2014-02-13,12.06,14.14,15.5,16.85,0.0051627291698301825
2014-02-14,10.84,13.57,15.17,16.55,0.005518747443036487
2014-02-18,12.18,13.87,15.22,16.54,0.0011956677142903605
2014-02-19,13.9,15.5,16.29,17.24,-0.006621769101134101
2014-02-20,13.25,14.79,15.72,16.84,0.005900965632499977
2014-02-21,13.04,14.68,15.64,16.73,-0.0011407264005671713
2014-02-24,13.55,14.23,15.5,16.59,0.005547002142590074
2014-02-25,12.86,13.67,15.5,16.64,-3.7879033466159395e-4
2014-02-26,13.27,14.35,15.91,16.97,5.419769551728848e-5
2014-02-27,12.42,14.04,15.63,16.72,0.005247490116131237
2014-02-28,13.03,14,15.8,16.86,0.002529178083818806
2014-03-03,16.21,16,16.92,17.63,-0.007031896054888076
2014-03-04,13.22,14.1,15.69,16.82,0.014055433961013941
2014-03-05,12.49,13.89,15.77,16.93,9.063889015641369e-4
2014-03-06,13.08,14.21,15.83,16.99,0.0022903746288673865
2014-03-07,12.74,14.11,15.87,17.08,4.250902555797964e-4
2014-03-10,13.14,14.2,15.97,17.05,-5.314242229852439e-4
2014-03-11,14.13,14.8,16.35,17.35,-0.004942391682896452
2014-03-12,13.85,14.47,16.08,17.19,2.669013950480359e-4
2014-03-13,17.21,16.22,17.13,18.06,-0.011213061661416668
2014-03-14,20.64,17.82,17.93,18.6,-0.002808050887771363
2014-03-17,15.87,15.64,16.69,17.64,0.009043639509154211
2014-03-18,14.23,14.52,16.15,17.28,0.0071377297612746915
2014-03-19,15,15.12,16.38,17.55,-0.005328793673852417
2014-03-20,14.22,14.52,15.86,17,0.00583965215573734
2014-03-21,14.7,15,16.18,17.28,-0.0038805015388868602
2014-03-24,15.3,15.09,16.1,17.27,-0.004135681943720826
2014-03-25,13.87,14.02,15.53,16.93,0.004746078717871027
2014-03-26,15.56,14.93,16.08,17.35,-0.007192513133984613
2014-03-27,15.17,14.62,15.87,17.22,-0.0021083677693006786
2014-03-28,14.41,14.41,15.46,16.89,0.004930136224117421
2014-03-31,13.75,13.88,15.08,16.57,0.008194471832561945
2014-04-01,12.29,13.1,14.4,16.07,0.006630709532050361
2014-04-02,12.13,13.09,14.45,16.11,0.003346460503118154
2014-04-03,12.53,13.37,14.5,16.13,-0.0013234696655280986
2014-04-04,13.18,13.96,14.96,16.5,-0.011822045448480312
2014-04-07,16.08,15.57,15.9,17.18,-0.011051465922862325
2014-04-08,14.51,14.89,15.53,16.9,0.004122748264281828
2014-04-09,12.69,13.82,14.83,16.36,0.010750983593633467
2014-04-10,16.5,15.89,16.07,17.27,-0.02100588481700083
2014-04-11,17.64,17.03,16.79,17.69,-0.009008480355927606
2014-04-14,16,16.11,16.34,17.47,0.00787801840125768
2014-04-15,15.03,15.61,15.99,17.22,0.006887643386971787
2014-04-16,13.52,14.18,15.23,16.83,0.010477797555133117
2014-04-17,11.68,13.36,14.84,16.62,0.0013968818285514661
2014-04-21,12.99,13.25,14.75,16.44,0.0034871436130288203
2014-04-22,12.51,13.19,14.61,16.29,0.004544707127460024
2014-04-23,12.67,13.27,14.83,16.36,-0.0023418367942398266
2014-04-24,13.27,13.32,14.77,16.32,0.0020273593552213587
2014-04-25,13.94,14.06,15.18,16.64,-0.00819903730406335
2014-04-28,14.08,13.97,14.93,16.45,0.0031670484520502917
2014-04-29,13.63,13.71,14.83,16.31,0.00465542736758584
2014-04-30,12.73,13.41,14.7,16.17,0.002982780148795383
2014-05-01,12.58,13.25,14.67,16.2,1.062003782075216e-4
2014-05-02,11.23,12.91,14.68,16.38,-0.0014337873785107424
2014-05-05,12.25,13.29,14.75,16.41,0.0019142539815795168
2014-05-06,13.19,13.8,15.12,16.62,-0.008703881762201604
2014-05-07,12.82,13.4,14.62,16.25,0.00588937619719232
2014-05-08,12.51,13.43,14.58,16.16,-0.0010647105992328543
2014-05-09,11.17,12.92,14.38,15.99,0.0014919023646604579
2014-05-12,11.2,12.23,13.88,15.64,0.009736288836589502
2014-05-13,10.75,12.13,14.04,15.72,8.956289669117545e-4
2014-05-14,11.16,12.17,14.18,15.93,-0.004737907941517849
2014-05-15,13.35,13.17,14.86,16.35,-0.008780202782253221
2014-05-16,11,12.44,14.33,15.93,0.0034686264797112454
2014-05-19,11.01,12.42,14.11,15.75,0.0036690610270999624
